logFC	logCPM	PValue	FDR	TE	Control_CPM_median	Exposure_CPM_median	group	Type	Sex	Subfamily	Family	Class
-0.420835201	5.499401445	0.172648573	0.379028905	MLTR12:ERV1:LTR	43.13619119	35.63425255	ZB_RNA_As_M	As	M	MLTR12	ERV1	LTR
-0.347188546	13.23032513	0.174145468	0.379937339	ID_B1:B4:SINE	9981.648194	8036.536917	ZB_RNA_As_M	As	M	ID_B1	B4	SINE
-0.5249838	3.26294104	0.174153096	0.379937339	MER119:hAT-Charlie:DNA	8.885890919	6.659970609	ZB_RNA_As_M	As	M	MER119	hAT-Charlie	DNA
-0.390751288	3.986947575	0.173822266	0.379937339	RLTR10F:ERVK:LTR	16.1861228	10.94349019	ZB_RNA_As_M	As	M	RLTR10F	ERVK	LTR
-0.398870121	4.180353339	0.176449306	0.383608678	ERVL-E-int:ERVL:LTR	18.60348728	13.628157	ZB_RNA_As_M	As	M	ERVL-E-int	ERVL	LTR
0.314665048	8.611675909	0.176570119	0.383608678	ORR1A0:ERVL-MaLR:LTR	386.3777801	493.7035117	ZB_RNA_As_M	As	M	ORR1A0	ERVL-MaLR	LTR
-0.394765521	9.280086225	0.177530239	0.384894398	RLTR21:ERVK:LTR	656.624884	448.3700343	ZB_RNA_As_M	As	M	RLTR21	ERVK	LTR
-0.684156379	-0.157441928	0.178574287	0.386356376	tRNA-Arg-CGA_:tRNA:tRNA	0.609952171	0.483165201	ZB_RNA_As_M	As	M	tRNA-Arg-CGA_	tRNA	tRNA
0.382670098	4.748363953	0.180608691	0.387613582	Charlie4z:hAT-Charlie:DNA	26.67988993	31.6505575	ZB_RNA_As_M	As	M	Charlie4z	hAT-Charlie	DNA
-0.7719584	-0.032496119	0.180437695	0.387613582	L1MEg2:L1:LINE	0.661511415	0.38508267	ZB_RNA_As_M	As	M	L1MEg2	L1	LINE
-0.59173168	3.024442518	0.180639057	0.387613582	MER63D:hAT-Blackjack:DNA	8.142563875	5.334971303	ZB_RNA_As_M	As	M	MER63D	hAT-Blackjack	DNA
-0.383592475	4.868583984	0.180149811	0.387613582	RLTR31_Mm:ERVK:LTR	31.03916372	24.07241435	ZB_RNA_As_M	As	M	RLTR31_Mm	ERVK	LTR
-0.348796505	8.733883919	0.182987014	0.391847192	L1M5:L1:LINE	450.3471519	316.7891479	ZB_RNA_As_M	As	M	L1M5	L1	LINE
-0.791542599	1.955084358	0.183387804	0.391902362	MER45R:hAT-Tip100:DNA	3.28100002	2.204765562	ZB_RNA_As_M	As	M	MER45R	hAT-Tip100	DNA
-0.342926072	12.44376517	0.18535018	0.392566557	B3A:B2:SINE	5775.024894	4872.57416	ZB_RNA_As_M	As	M	B3A	B2	SINE
-0.386193116	6.388074503	0.185194929	0.392566557	L1M4c:L1:LINE	86.11960846	69.27130414	ZB_RNA_As_M	As	M	L1M4c	L1	LINE
0.517570095	1.10757047	0.184499361	0.392566557	LTR73:ERV1:LTR	1.676245836	2.234071909	ZB_RNA_As_M	As	M	LTR73	ERV1	LTR
0.320090856	7.957745297	0.184626159	0.392566557	RLTR31D_MM:ERVK:LTR	242.8408128	280.5237073	ZB_RNA_As_M	As	M	RLTR31D_MM	ERVK	LTR
0.429206411	1.258017133	0.185576918	0.392566557	RLTR47:ERVK:LTR	2.139347814	2.936949579	ZB_RNA_As_M	As	M	RLTR47	ERVK	LTR
-0.446066998	4.375045341	0.186337924	0.393380061	MER113:hAT-Charlie:DNA	20.61572617	12.73167423	ZB_RNA_As_M	As	M	MER113	hAT-Charlie	DNA
-0.374657796	6.653507165	0.188122999	0.39634785	IAPLTR1a_Mm:ERVK:LTR	101.8420686	77.17611938	ZB_RNA_As_M	As	M	IAPLTR1a_Mm	ERVK	LTR
-0.361214925	6.462435875	0.188784622	0.396905043	L1MEc:L1:LINE	88.87369696	68.81196491	ZB_RNA_As_M	As	M	L1MEc	L1	LINE
-0.375246061	4.964110863	0.189147092	0.396905043	RLTR24:ERV1:LTR	30.94745064	22.64352566	ZB_RNA_As_M	As	M	RLTR24	ERV1	LTR
0.481315465	-0.164970823	0.190406252	0.398746561	Eulor9C:DNA:DNA	0.644016773	0.869859626	ZB_RNA_As_M	As	M	Eulor9C	DNA	DNA
-0.389396561	7.620501983	0.193642921	0.404713705	ERVB4_1B-I_MM-int:ERVK:LTR	210.7424403	152.3302287	ZB_RNA_As_M	As	M	ERVB4_1B-I_MM-int	ERVK	LTR
-0.374294894	8.468430204	0.194615176	0.40593385	ID:ID:SINE	350.2428869	272.5102117	ZB_RNA_As_M	As	M	ID	ID	SINE
-0.378918747	5.857468821	0.196570281	0.406764245	LTR84b:ERVL:LTR	56.8957764	44.908987	ZB_RNA_As_M	As	M	LTR84b	ERVL	LTR
0.460478226	1.683996477	0.195658053	0.406764245	LTR86C:ERVL:LTR	2.969347165	2.47400027	ZB_RNA_As_M	As	M	LTR86C	ERVL	LTR
-0.684751084	-0.219488297	0.196495747	0.406764245	MER91C:hAT-Tip100:DNA	0.592128418	0.435568701	ZB_RNA_As_M	As	M	MER91C	hAT-Tip100	DNA
-0.468664861	4.812816868	0.196419565	0.406764245	MMERGLN_LTR:ERV1:LTR	27.0487569	18.66222287	ZB_RNA_As_M	As	M	MMERGLN_LTR	ERV1	LTR
-0.613862548	1.539606374	0.198262985	0.409456165	LTR81A:Gypsy:LTR	2.718186046	1.557932718	ZB_RNA_As_M	As	M	LTR81A	Gypsy	LTR
0.372633978	3.004550406	0.198702855	0.409531325	RLTR26D_MM:ERVK:LTR	7.228399104	7.307996683	ZB_RNA_As_M	As	M	RLTR26D_MM	ERVK	LTR
-0.453215159	4.658665665	0.199083171	0.409531325	RLTR46A2:ERVK:LTR	25.05979419	19.25099155	ZB_RNA_As_M	As	M	RLTR46A2	ERVK	LTR
-0.350170396	11.24195203	0.200179763	0.410978099	Lx9:L1:LINE	2392.495376	1825.947514	ZB_RNA_As_M	As	M	Lx9	L1	LINE
0.523329854	-0.083977275	0.200769434	0.411380506	MER127:TcMar-Tigger:DNA	0.633042301	1.114114282	ZB_RNA_As_M	As	M	MER127	TcMar-Tigger	DNA
0.487499973	1.657822291	0.202193202	0.412679484	Charlie19a:hAT-Charlie:DNA	2.698654715	3.995033869	ZB_RNA_As_M	As	M	Charlie19a	hAT-Charlie	DNA
-0.352775752	7.374680861	0.202072488	0.412679484	RMER17C:ERVK:LTR	159.6864999	132.7433096	ZB_RNA_As_M	As	M	RMER17C	ERVK	LTR
0.365576657	4.247416787	0.203275355	0.413601972	Arthur1:hAT-Tip100:DNA	16.88033481	23.054866	ZB_RNA_As_M	As	M	Arthur1	hAT-Tip100	DNA
0.492425039	1.179537643	0.20343676	0.413601972	LTR83:ERVL:LTR	1.750437576	2.185772778	ZB_RNA_As_M	As	M	LTR83	ERVL	LTR
-0.332437599	7.710315116	0.203842099	0.413621347	RMER19B2:ERVK:LTR	219.5616543	174.5725189	ZB_RNA_As_M	As	M	RMER19B2	ERVK	LTR
-0.372728267	4.339907727	0.205226367	0.415623166	RLTR31C_MM:ERVK:LTR	19.56808709	14.98191774	ZB_RNA_As_M	As	M	RLTR31C_MM	ERVK	LTR
-0.332953405	11.42734759	0.207085924	0.415694424	L2a:L2:LINE	2674.29348	2303.134296	ZB_RNA_As_M	As	M	L2a	L2	LINE
-0.364815883	6.41000345	0.207180698	0.415694424	LTR41B:ERVL:LTR	83.1086915	67.5552494	ZB_RNA_As_M	As	M	LTR41B	ERVL	LTR
-0.387239138	3.254475006	0.207250521	0.415694424	LTRIS3:ERV1:LTR	9.112551751	7.591966683	ZB_RNA_As_M	As	M	LTRIS3	ERV1	LTR
-0.487321344	3.513551647	0.206570694	0.415694424	MADE2:TcMar-Mariner:DNA	11.60309214	6.506452238	ZB_RNA_As_M	As	M	MADE2	TcMar-Mariner	DNA
-0.52566916	2.465575926	0.206287747	0.415694424	MER136:DNA:DNA	4.998181203	3.51553769	ZB_RNA_As_M	As	M	MER136	DNA	DNA
-0.430351685	2.860899968	0.207922168	0.416194534	RLTR19B:ERVK:LTR	6.927394892	5.648548905	ZB_RNA_As_M	As	M	RLTR19B	ERVK	LTR
-0.590796197	2.559846662	0.208296403	0.416194534	X6A_LINE:CR1:LINE	4.992099974	3.743219746	ZB_RNA_As_M	As	M	X6A_LINE	CR1	LINE
0.475067967	0.265430046	0.210019904	0.418693783	Eulor2A:DNA?:DNA?	0.888635981	1.194682838	ZB_RNA_As_M	As	M	Eulor2A	DNA?	DNA
-0.322858881	7.275523234	0.210348551	0.418693783	MT2_Mm:ERVL:LTR	164.4175506	118.8735927	ZB_RNA_As_M	As	M	MT2_Mm	ERVL	LTR
-0.609181825	1.647539515	0.211782012	0.420745632	Arthur1C:hAT-Tip100:DNA	2.684456241	2.112897291	ZB_RNA_As_M	As	M	Arthur1C	hAT-Tip100	DNA
-0.705606641	-0.417842108	0.213508784	0.423371308	LTR88c:Gypsy?:LTR	0.472569999	0.298262263	ZB_RNA_As_M	As	M	LTR88c	Gypsy?	LTR
-0.562572159	0.605825774	0.218169456	0.427752263	Charlie13b:hAT-Charlie:DNA	1.258034595	0.67020135	ZB_RNA_As_M	As	M	Charlie13b	hAT-Charlie	DNA
-0.464373463	2.316711341	0.217659932	0.427752263	LTR102_Mam:ERVL:LTR	4.713209055	3.232657023	ZB_RNA_As_M	As	M	LTR102_Mam	ERVL	LTR
0.466640295	0.003817753	0.216139296	0.427752263	MER5C1:hAT-Charlie:DNA	0.642340785	1.045312589	ZB_RNA_As_M	As	M	MER5C1	hAT-Charlie	DNA
-0.454312153	5.858899043	0.217814978	0.427752263	MLT1M:ERVL-MaLR:LTR	61.14609592	43.6311558	ZB_RNA_As_M	As	M	MLT1M	ERVL-MaLR	LTR
-0.304951259	6.467701745	0.21817412	0.427752263	RLTR20C2_MM:ERVK:LTR	89.52567937	64.02868166	ZB_RNA_As_M	As	M	RLTR20C2_MM	ERVK	LTR
-0.555145281	0.625055726	0.217646478	0.427752263	U7:snRNA:snRNA	1.493884133	0.966032228	ZB_RNA_As_M	As	M	U7	snRNA	snRNA
-0.368218985	4.941584098	0.219153646	0.42886809	IAPEY3-int:ERVK:LTR	31.14924994	24.0223507	ZB_RNA_As_M	As	M	IAPEY3-int	ERVK	LTR
-0.349010143	6.97434748	0.22017773	0.430066781	RLTR12E:ERVK:LTR	130.9022787	91.634026	ZB_RNA_As_M	As	M	RLTR12E	ERVK	LTR
0.527397012	1.51722832	0.220774456	0.430316032	IAPEy-int:ERVK:LTR	2.308423485	2.210382536	ZB_RNA_As_M	As	M	IAPEy-int	ERVK	LTR
0.299181755	6.145998739	0.221128908	0.430316032	L1MCa:L1:LINE	65.36074014	80.0068229	ZB_RNA_As_M	As	M	L1MCa	L1	LINE
0.455879509	2.407330037	0.225693454	0.437568941	Helitron3Na_Mam:Helitron:RC	4.680068884	5.57445604	ZB_RNA_As_M	As	M	Helitron3Na_Mam	Helitron	RC
-0.318233126	7.548945001	0.225430726	0.437568941	MLT1E2:ERVL-MaLR:LTR	190.1157346	151.9925326	ZB_RNA_As_M	As	M	MLT1E2	ERVL-MaLR	LTR
-0.323054318	10.3810669	0.227128298	0.439535317	RMER1B:Other:Other	1357.577593	1169.633879	ZB_RNA_As_M	As	M	RMER1B	Other	Other
-0.336794972	6.536593728	0.228440164	0.441256878	RMER17C2:ERVK:LTR	96.17175235	76.47736032	ZB_RNA_As_M	As	M	RMER17C2	ERVK	LTR
-0.384609239	5.123613546	0.229607811	0.442694026	MLT1N2:ERVL-MaLR:LTR	33.71162826	26.09337142	ZB_RNA_As_M	As	M	MLT1N2	ERVL-MaLR	LTR
0.430682746	2.658915689	0.230164101	0.442949328	MLT2C2:ERVL:LTR	5.556512981	4.947523691	ZB_RNA_As_M	As	M	MLT2C2	ERVL	LTR
-0.562961508	0.218838136	0.231127889	0.443986477	LTR80A:ERVL:LTR	0.858865187	0.656663862	ZB_RNA_As_M	As	M	LTR80A	ERVL	LTR
-0.383411396	5.471605806	0.232632024	0.4460559	RLTR12A:ERVK:LTR	44.46568961	37.9708379	ZB_RNA_As_M	As	M	RLTR12A	ERVK	LTR
-0.380713065	2.948729381	0.234367354	0.448560229	RLTR10B:ERVK:LTR	7.759684963	6.165688907	ZB_RNA_As_M	As	M	RLTR10B	ERVK	LTR
-0.317241335	8.307045931	0.236962132	0.45269731	MTB_Mm:ERVL-MaLR:LTR	339.9108697	246.6053555	ZB_RNA_As_M	As	M	MTB_Mm	ERVL-MaLR	LTR
-0.542762205	2.826591407	0.237637767	0.45315961	MER135:DNA:DNA	6.843047324	3.58253425	ZB_RNA_As_M	As	M	MER135	DNA	DNA
-0.318853959	6.08062923	0.238499208	0.453973902	MER44A:TcMar-Tigger:DNA	71.26227307	54.13209752	ZB_RNA_As_M	As	M	MER44A	TcMar-Tigger	DNA
0.310075012	9.177221637	0.239099983	0.454289968	U2:snRNA:snRNA	548.8973766	594.0992009	ZB_RNA_As_M	As	M	U2	snRNA	snRNA
-0.459886662	3.455455068	0.241940404	0.458414833	ERVB7_3-LTR_MM:ERVK:LTR	10.90910826	6.689286575	ZB_RNA_As_M	As	M	ERVB7_3-LTR_MM	ERVK	LTR
0.520288899	-0.130940216	0.242148314	0.458414833	Helitron1Nb_Mam:Helitron:RC	0.567421446	1.016935724	ZB_RNA_As_M	As	M	Helitron1Nb_Mam	Helitron	RC
-0.304532764	11.23498039	0.242974657	0.459147408	ORR1B1:ERVL-MaLR:LTR	2597.637961	2147.461568	ZB_RNA_As_M	As	M	ORR1B1	ERVL-MaLR	LTR
-0.359570422	10.44204774	0.244068927	0.460382724	L1MA8:L1:LINE	1347.957912	1123.603462	ZB_RNA_As_M	As	M	L1MA8	L1	LINE
-0.40751469	3.281757265	0.245531374	0.462306821	LTR79:ERVL:LTR	8.956981611	7.094668193	ZB_RNA_As_M	As	M	LTR79	ERVL	LTR
-0.649496115	-0.310848565	0.247251737	0.463874444	MER51-int:ERV1:LTR	0.556172806	0.338628736	ZB_RNA_As_M	As	M	MER51-int	ERV1	LTR
-0.348047062	7.311789708	0.2468875	0.463874444	ORR1C1-int:ERVL-MaLR:LTR	166.7987885	108.8238361	ZB_RNA_As_M	As	M	ORR1C1-int	ERVL-MaLR	LTR
-0.425206967	2.716801112	0.248123209	0.464675185	MER92-int:ERV1:LTR	6.405288176	5.153939974	ZB_RNA_As_M	As	M	MER92-int	ERV1	LTR
-0.543095744	0.64345392	0.249403601	0.465404934	MamRep1879:hAT-Tip100?:DNA	1.330804325	0.995278948	ZB_RNA_As_M	As	M	MamRep1879	hAT-Tip100?	DNA
-0.55782874	1.090755632	0.24907364	0.465404934	RLTR12B2:ERVK:LTR	1.994159853	1.194682838	ZB_RNA_As_M	As	M	RLTR12B2	ERVK	LTR
-0.312123915	8.521071512	0.249928845	0.465553732	L1MA4:L1:LINE	360.7875302	305.208167	ZB_RNA_As_M	As	M	L1MA4	L1	LINE
-0.298399014	11.29994308	0.250561022	0.465626796	B1_Mur3:Alu:SINE	2638.207382	2219.045093	ZB_RNA_As_M	As	M	B1_Mur3	Alu	SINE
-0.477151741	3.784556863	0.250859221	0.465626796	MamRep434:TcMar-Tigger:DNA	13.20473091	9.460331981	ZB_RNA_As_M	As	M	MamRep434	TcMar-Tigger	DNA
-0.502871934	4.141699387	0.251985384	0.466347367	MER65-int:ERV1:LTR	16.40414718	10.85210692	ZB_RNA_As_M	As	M	MER65-int	ERV1	LTR
-0.460791183	3.009038833	0.252139964	0.466347367	RLTR46B:ERVK:LTR	7.853321294	5.736806927	ZB_RNA_As_M	As	M	RLTR46B	ERVK	LTR
-0.351944304	4.062454605	0.253787471	0.468565207	RLTR12G:ERVK:LTR	18.00352866	13.69659886	ZB_RNA_As_M	As	M	RLTR12G	ERVK	LTR
-0.320555006	5.536964445	0.256472867	0.472688089	RMER20A:ERVK:LTR	49.4244604	37.43132979	ZB_RNA_As_M	As	M	RMER20A	ERVK	LTR
-0.567815987	0.909867413	0.25879464	0.474916719	MLTR32C_MM:ERVK:LTR	1.731864818	1.056591164	ZB_RNA_As_M	As	M	MLTR32C_MM	ERVK	LTR
-0.375951836	4.186514561	0.258797535	0.474916719	MLTR73:ERV1:LTR	19.1575697	14.28074328	ZB_RNA_As_M	As	M	MLTR73	ERV1	LTR
-0.461535915	2.730621298	0.259045483	0.474916719	RLTR42:ERVK:LTR	6.463728954	4.660446355	ZB_RNA_As_M	As	M	RLTR42	ERVK	LTR
-0.332555575	4.882441964	0.260049823	0.475178909	LTR16A:ERVL:LTR	28.49345486	22.84437622	ZB_RNA_As_M	As	M	LTR16A	ERVL	LTR
-0.469109096	3.598662596	0.260272619	0.475178909	MER99:hAT?:DNA	10.36373718	7.005525859	ZB_RNA_As_M	As	M	MER99	hAT?	DNA
-0.320192187	5.843144696	0.260552646	0.475178909	RLTR12BD_Mm:ERVK:LTR	60.56092676	50.19689106	ZB_RNA_As_M	As	M	RLTR12BD_Mm	ERVK	LTR
-0.34094987	4.955268649	0.261984614	0.476941156	RLTR13D2:ERVK:LTR	31.05397183	24.44514669	ZB_RNA_As_M	As	M	RLTR13D2	ERVK	LTR
-0.305601518	7.485929511	0.262431737	0.476941156	RLTR33:ERVK:LTR	182.0069171	144.2969033	ZB_RNA_As_M	As	M	RLTR33	ERVK	LTR
-0.304459789	12.45719064	0.263942058	0.478853212	PB1D10:Alu:SINE	5774.361633	4520.854418	ZB_RNA_As_M	As	M	PB1D10	Alu	SINE
-0.295997126	7.944302969	0.264889843	0.479739836	Lx4A:L1:LINE	238.0507475	204.1799638	ZB_RNA_As_M	As	M	Lx4A	L1	LINE
0.372008747	3.235604934	0.265484481	0.479984918	RMER16B2:ERVK:LTR	8.38491536	10.77415033	ZB_RNA_As_M	As	M	RMER16B2	ERVK	LTR
-0.300733884	7.230042745	0.266866068	0.481649466	MLTR11A:ERVK:LTR	158.9801229	121.7956441	ZB_RNA_As_M	As	M	MLTR11A	ERVK	LTR
-0.299793328	6.148655641	0.268303109	0.483069569	MYSERV16_I-int:ERVK:LTR	72.29457985	53.53166563	ZB_RNA_As_M	As	M	MYSERV16_I-int	ERVK	LTR
-0.423136869	3.502208527	0.268577435	0.483069569	RLTR31B_Mm:ERVK:LTR	10.66918355	8.446052326	ZB_RNA_As_M	As	M	RLTR31B_Mm	ERVK	LTR
-0.605483588	-0.410185797	0.269834662	0.483990277	LTR75B:ERVL:LTR	0.49701952	0.3862706	ZB_RNA_As_M	As	M	LTR75B	ERVL	LTR
-0.298763265	5.735003798	0.270327581	0.483990277	RLTR13E:ERVK:LTR	51.67642551	42.8259451	ZB_RNA_As_M	As	M	RLTR13E	ERVK	LTR
-0.33634633	6.022435739	0.270478777	0.483990277	RLTR28B:ERVL:LTR	65.40150802	59.76309351	ZB_RNA_As_M	As	M	RLTR28B	ERVL	LTR
-0.285429678	6.712785419	0.271506067	0.484998018	RMER12:ERVK:LTR	104.7661971	93.71126353	ZB_RNA_As_M	As	M	RMER12	ERVK	LTR
-0.284736224	10.95456922	0.275098216	0.48725023	PB1D7:Alu:SINE	2094.515961	1767.258123	ZB_RNA_As_M	As	M	PB1D7	Alu	SINE
-0.562681187	0.868826061	0.273959764	0.48725023	RLTR10D2:ERVK:LTR	1.551474888	1.110925033	ZB_RNA_As_M	As	M	RLTR10D2	ERVK	LTR
-0.40940447	3.156344297	0.274226452	0.48725023	RLTR20A1:ERVK:LTR	9.177252893	7.37995476	ZB_RNA_As_M	As	M	RLTR20A1	ERVK	LTR
-0.267840284	5.787479908	0.275049705	0.48725023	RLTR9C:ERVK:LTR	54.77857603	46.96332377	ZB_RNA_As_M	As	M	RLTR9C	ERVK	LTR
-0.290784333	12.6852142	0.275036946	0.48725023	RSINE1:B4:SINE	6728.589025	5782.847662	ZB_RNA_As_M	As	M	RSINE1	B4	SINE
-0.383448563	3.428203983	0.276043445	0.487567425	LTR91:ERVL:LTR	10.59237232	8.059742645	ZB_RNA_As_M	As	M	LTR91	ERVL	LTR
-0.362980399	3.522187519	0.276210446	0.487567425	RMER16A2:ERVK:LTR	11.45925357	9.668712048	ZB_RNA_As_M	As	M	RMER16A2	ERVK	LTR
-0.469946487	2.278206301	0.279934228	0.493015502	RLTR1E_MM:ERV1:LTR	4.806739619	2.576849881	ZB_RNA_As_M	As	M	RLTR1E_MM	ERV1	LTR
-0.299190941	4.437956541	0.280240391	0.493015502	RLTR30D2_MM:ERV1:LTR	21.09036844	15.73174863	ZB_RNA_As_M	As	M	RLTR30D2_MM	ERV1	LTR
0.514180984	-0.276375757	0.282683791	0.495645238	Cheshire_Mars:hAT-Charlie:DNA	0.496916495	0.869186706	ZB_RNA_As_M	As	M	Cheshire_Mars	hAT-Charlie	DNA
0.379288267	1.728419701	0.282663386	0.495645238	MER54B:ERVL:LTR	2.893505485	3.492446552	ZB_RNA_As_M	As	M	MER54B	ERVL	LTR
-0.542299512	-0.262824149	0.285701684	0.4975971	Eulor9A:DNA:DNA	0.646287871	0.483165201	ZB_RNA_As_M	As	M	Eulor9A	DNA	DNA
-0.533246008	2.162619972	0.28529746	0.4975971	LTR104_Mam:Gypsy:LTR	4.074990669	2.672187144	ZB_RNA_As_M	As	M	LTR104_Mam	Gypsy	LTR
-0.265737198	6.336488499	0.284705629	0.4975971	LTR37-int:ERV1:LTR	77.56151176	65.2729859	ZB_RNA_As_M	As	M	LTR37-int	ERV1	LTR
-0.47854473	2.882123871	0.284761802	0.4975971	MLT1E:ERVL-MaLR:LTR	7.205957471	4.759564908	ZB_RNA_As_M	As	M	MLT1E	ERVL-MaLR	LTR
-0.380075055	3.91160237	0.288685324	0.501517255	L1MEb:L1:LINE	15.54273568	10.82926175	ZB_RNA_As_M	As	M	L1MEb	L1	LINE
0.295987604	4.814127914	0.289392253	0.501517255	LTR16A2:ERVL:LTR	26.76663587	28.95141453	ZB_RNA_As_M	As	M	LTR16A2	ERVL	LTR
0.351264163	2.447685952	0.289076472	0.501517255	MLT1B-int:ERVL-MaLR:LTR	4.803824558	4.828736376	ZB_RNA_As_M	As	M	MLT1B-int	ERVL-MaLR	LTR
-0.31349802	6.855907537	0.290174255	0.502039894	MER21B:ERVL:LTR	123.0721167	97.26189892	ZB_RNA_As_M	As	M	MER21B	ERVL	LTR
-0.331682132	4.261337258	0.293220851	0.505636616	RLTR20B3:ERVK:LTR	20.75177782	15.0935477	ZB_RNA_As_M	As	M	RLTR20B3	ERVK	LTR
-0.316927989	9.470832725	0.29297606	0.505636616	RMER17B2:ERVK:LTR	659.8415895	625.3407829	ZB_RNA_As_M	As	M	RMER17B2	ERVK	LTR
-0.280280001	11.76724308	0.29375907	0.505730195	L1_Mus1:L1:LINE	3603.648613	3107.196568	ZB_RNA_As_M	As	M	L1_Mus1	L1	LINE
-0.376125058	3.887522112	0.295577236	0.508023375	LTR108a_Mam:ERVL:LTR	14.62039672	9.618801905	ZB_RNA_As_M	As	M	LTR108a_Mam	ERVL	LTR
-0.282459675	7.016389323	0.299210814	0.512949809	Charlie1a:hAT-Charlie:DNA	132.5087692	113.5242827	ZB_RNA_As_M	As	M	Charlie1a	hAT-Charlie	DNA
0.257950454	3.706734052	0.299557679	0.512949809	IAPLTR2a:ERVK:LTR	12.09947812	15.42766711	ZB_RNA_As_M	As	M	IAPLTR2a	ERVK	LTR
-0.28432692	6.084532357	0.299916108	0.512949809	RMER13B:ERVK:LTR	74.20733507	57.16385086	ZB_RNA_As_M	As	M	RMER13B	ERVK	LTR
-0.262268834	10.6205496	0.302016221	0.515228521	B1F1:Alu:SINE	1599.506927	1480.846386	ZB_RNA_As_M	As	M	B1F1	Alu	SINE
-0.274973847	11.30754945	0.302234529	0.515228521	MIRb:MIR:SINE	2607.779401	2153.124916	ZB_RNA_As_M	As	M	MIRb	MIR	SINE
-0.26356182	10.53787018	0.303250703	0.516118868	MTC:ERVL-MaLR:LTR	1590.81903	1324.621024	ZB_RNA_As_M	As	M	MTC	ERVL-MaLR	LTR
-0.383943635	3.164522154	0.30429053	0.51704651	MER91B:hAT-Tip100:DNA	8.618538452	6.873555917	ZB_RNA_As_M	As	M	MER91B	hAT-Tip100	DNA
-0.349538557	3.996672699	0.307297736	0.520463751	MLT1E1:ERVL-MaLR:LTR	16.07914419	11.07183966	ZB_RNA_As_M	As	M	MLT1E1	ERVL-MaLR	LTR
-0.310432776	4.597801865	0.306999425	0.520463751	RLTR51B_Mm:ERVK?:LTR	22.76396258	19.71355035	ZB_RNA_As_M	As	M	RLTR51B_Mm	ERVK?	LTR
0.362641187	2.093971416	0.308436086	0.521546456	RLTR48B:ERV1:LTR	3.667597222	5.37368743	ZB_RNA_As_M	As	M	RLTR48B	ERV1	LTR
-0.288277187	5.821229721	0.309087309	0.521803292	MER34A1:ERV1:LTR	56.62394389	50.59977387	ZB_RNA_As_M	As	M	MER34A1	ERV1	LTR
-0.249873496	5.858134647	0.311900725	0.525703642	MER68:ERVL:LTR	60.30038847	48.14085386	ZB_RNA_As_M	As	M	MER68	ERVL	LTR
-0.319713321	4.072964796	0.31425709	0.528822318	RLTR13C2:ERVK:LTR	16.706631	14.4927016	ZB_RNA_As_M	As	M	RLTR13C2	ERVK	LTR
-0.292338925	3.88521077	0.315934343	0.530610254	LTR33:ERVL:LTR	14.16014743	11.39589279	ZB_RNA_As_M	As	M	LTR33	ERVL	LTR
-0.402390862	3.420644917	0.316335108	0.530610254	RLTR30C_MM:ERV1:LTR	10.93366778	7.487614368	ZB_RNA_As_M	As	M	RLTR30C_MM	ERV1	LTR
0.409385924	1.137089999	0.319912941	0.534493073	Charlie23a:hAT-Charlie:DNA	1.732092862	2.040444076	ZB_RNA_As_M	As	M	Charlie23a	hAT-Charlie	DNA
0.251359642	7.264149909	0.320184367	0.534493073	RLTR12D:ERVK:LTR	148.6706339	200.5639212	ZB_RNA_As_M	As	M	RLTR12D	ERVK	LTR
0.248783726	5.950249039	0.320097668	0.534493073	RLTR18-int:ERVK:LTR	59.99772361	72.96785836	ZB_RNA_As_M	As	M	RLTR18-int	ERVK	LTR
-0.401345434	3.32016008	0.3208113	0.5346855	RLTR20A2:ERVK:LTR	10.08291731	8.229939903	ZB_RNA_As_M	As	M	RLTR20A2	ERVK	LTR
0.40805054	2.002402852	0.32185931	0.535577993	LTR16E1:ERVL:LTR	3.137411796	4.835984942	ZB_RNA_As_M	As	M	LTR16E1	ERVL	LTR
0.350769758	2.69008199	0.324187727	0.537803283	L1MEj:L1:LINE	5.202975083	7.180079545	ZB_RNA_As_M	As	M	L1MEj	L1	LINE
-0.365104957	2.18163159	0.324372589	0.537803283	Tigger2b:TcMar-Tigger:DNA	4.122646302	3.29989092	ZB_RNA_As_M	As	M	Tigger2b	TcMar-Tigger	DNA
-0.40768072	0.538728148	0.324740547	0.537803283	tRNA-SeC(e)-TGA:tRNA:tRNA	1.209918174	1.015673933	ZB_RNA_As_M	As	M	tRNA-SeC(e)-TGA	tRNA	tRNA
0.245651312	6.977831502	0.328914942	0.543854611	MER34B-int:ERV1:LTR	124.0454899	140.3947244	ZB_RNA_As_M	As	M	MER34B-int	ERV1	LTR
0.392503076	1.242705343	0.330954884	0.546363118	LTR53B:ERVL:LTR	1.689741817	2.122595069	ZB_RNA_As_M	As	M	LTR53B	ERVL	LTR
-0.281885619	5.28778683	0.333646462	0.54993778	IAPLTR3-int:ERVK:LTR	38.02346308	33.64863051	ZB_RNA_As_M	As	M	IAPLTR3-int	ERVK	LTR
-0.231157514	9.367070471	0.334748059	0.550884601	MTB:ERVL-MaLR:LTR	628.4413155	561.3429203	ZB_RNA_As_M	As	M	MTB	ERVL-MaLR	LTR
0.38867037	1.455308413	0.336387984	0.552712961	MER67A:ERV1:LTR	1.954140585	1.407130737	ZB_RNA_As_M	As	M	MER67A	ERV1	LTR
