subfamily	sex	group	Freq	Fraction	Ratio
B1_Mm	F	AL_TCDD	1	0.003205128	0.270099017
B1_Mur1	F	AL_TCDD	5	0.016025641	1.518831894
B1_Mur2	F	AL_TCDD	1	0.003205128	0.36185752
B1_Mur3	F	AL_TCDD	1	0.003205128	0.46877787
B1_Mus1	F	AL_TCDD	2	0.006410256	0.243242091
B1_Mus2	F	AL_TCDD	4	0.012820513	0.6513474
B1F	F	AL_TCDD	1	0.003205128	0.257339735
B1F1	F	AL_TCDD	2	0.006410256	1.181320233
B1F2	F	AL_TCDD	1	0.003205128	0.700783189
B2_Mm1t	F	AL_TCDD	1	0.003205128	0.496080506
B2_Mm2	F	AL_TCDD	5	0.016025641	0.640679669
B3	F	AL_TCDD	16	0.051282051	1.250827474
B3A	F	AL_TCDD	3	0.009615385	0.376214701
B4	F	AL_TCDD	8	0.025641026	1.464373312
B4A	F	AL_TCDD	17	0.054487179	1.867692614
Charlie1a	F	AL_TCDD	1	0.003205128	4.378008403
ERVL-B4-int	F	AL_TCDD	1	0.003205128	8.583484455
HAL1	F	AL_TCDD	1	0.003205128	3.368442809
HERVL74-int	F	AL_TCDD	1	0.003205128	79.71981314
ID_B1	F	AL_TCDD	9	0.028846154	0.938786497
ID4	F	AL_TCDD	2	0.006410256	0.979886034
ID4_	F	AL_TCDD	2	0.006410256	0.886741651
L1_Mur3	F	AL_TCDD	1	0.003205128	0.434541003
L1_Mus1	F	AL_TCDD	2	0.006410256	0.893562741
L1_Mus2	F	AL_TCDD	3	0.009615385	1.732711158
L1_Mus3	F	AL_TCDD	2	0.006410256	0.502456495
L1M2	F	AL_TCDD	2	0.006410256	1.288588179
L1M3	F	AL_TCDD	1	0.003205128	1.683988873
L1M4	F	AL_TCDD	2	0.006410256	1.710677617
L1M4b	F	AL_TCDD	1	0.003205128	5.476933727
L1M5	F	AL_TCDD	2	0.006410256	1.437662825
L1MA6	F	AL_TCDD	1	0.003205128	1.706847385
L1MA7	F	AL_TCDD	1	0.003205128	3.692743388
L1MB3	F	AL_TCDD	1	0.003205128	2.214439254
L1MB4	F	AL_TCDD	2	0.006410256	8.765455559
L1MC4	F	AL_TCDD	1	0.003205128	2.129015781
L1MC5	F	AL_TCDD	1	0.003205128	3.433877086
L1MCb	F	AL_TCDD	1	0.003205128	16.94046029
L1MD	F	AL_TCDD	1	0.003205128	1.881692596
L1Md_F2	F	AL_TCDD	1	0.003205128	0.187665499
L1MD2	F	AL_TCDD	2	0.006410256	7.41917969
L1MD3	F	AL_TCDD	1	0.003205128	4.80202024
L1MDa	F	AL_TCDD	1	0.003205128	3.457236794
L1ME2	F	AL_TCDD	1	0.003205128	4.527517227
L1ME2z	F	AL_TCDD	2	0.006410256	15.42964125
L1ME4b	F	AL_TCDD	2	0.006410256	12.99641067
L1VL2	F	AL_TCDD	1	0.003205128	2.593478931
L1VL4	F	AL_TCDD	1	0.003205128	1.998874371
L2	F	AL_TCDD	4	0.012820513	2.675983197
L2a	F	AL_TCDD	1	0.003205128	0.486425978
L2b	F	AL_TCDD	4	0.012820513	3.43629565
L2c	F	AL_TCDD	1	0.003205128	0.959648419
L3	F	AL_TCDD	1	0.003205128	1.213644916
LFSINE_Vert	F	AL_TCDD	1	0.003205128	9.657269525
LTR33	F	AL_TCDD	1	0.003205128	8.126003604
LTR53	F	AL_TCDD	1	0.003205128	52.34820348
Lx	F	AL_TCDD	2	0.006410256	0.967565557
Lx3_Mus	F	AL_TCDD	1	0.003205128	0.945587364
Lx4A	F	AL_TCDD	1	0.003205128	1.115931511
Lx5	F	AL_TCDD	1	0.003205128	0.726452139
Lx5c	F	AL_TCDD	2	0.006410256	1.447902589
Lx7	F	AL_TCDD	2	0.006410256	0.593491055
Lx8	F	AL_TCDD	4	0.012820513	0.966071158
Lx9	F	AL_TCDD	2	0.006410256	0.489589026
MamRep38	F	AL_TCDD	1	0.003205128	55.44150641
MER117	F	AL_TCDD	1	0.003205128	15.75856771
MER53	F	AL_TCDD	1	0.003205128	6.977763965
MER58A	F	AL_TCDD	1	0.003205128	3.212307456
MER74A	F	AL_TCDD	1	0.003205128	16.13377171
MER90a	F	AL_TCDD	1	0.003205128	18.23188552
MERV1_I-int	F	AL_TCDD	1	0.003205128	8.571420527
MERVL_2A-int	F	AL_TCDD	3	0.009615385	8.82783938
MIR	F	AL_TCDD	5	0.016025641	1.513592203
MIR3	F	AL_TCDD	1	0.003205128	0.729799043
MIRb	F	AL_TCDD	5	0.016025641	1.400198761
MIRc	F	AL_TCDD	2	0.006410256	1.014441004
MLT1A0	F	AL_TCDD	1	0.003205128	1.146562456
MLT1A1	F	AL_TCDD	2	0.006410256	2.642073305
MLT1B	F	AL_TCDD	2	0.006410256	2.547969795
MLT1C	F	AL_TCDD	1	0.003205128	1.545701611
MLT1D	F	AL_TCDD	1	0.003205128	1.425398085
MLT1F	F	AL_TCDD	1	0.003205128	7.566458691
MLT1H2	F	AL_TCDD	1	0.003205128	11.63848417
MLT1I	F	AL_TCDD	1	0.003205128	6.709093185
MLT2C1	F	AL_TCDD	1	0.003205128	13.6586018
MLT2F	F	AL_TCDD	1	0.003205128	20.16054779
MLTR11A	F	AL_TCDD	1	0.003205128	5.605299361
MLTR11B	F	AL_TCDD	1	0.003205128	3.978190284
MLTR18B_MM	F	AL_TCDD	1	0.003205128	25.30525189
MLTR25C	F	AL_TCDD	1	0.003205128	23.50121659
MMERGLN-int	F	AL_TCDD	1	0.003205128	13.64332373
MMERVK10C-int	F	AL_TCDD	1	0.003205128	3.49889025
MMVL30-int	F	AL_TCDD	2	0.006410256	24.49223175
MT-int	F	AL_TCDD	1	0.003205128	26.80688222
MTB_Mm	F	AL_TCDD	1	0.003205128	2.396293008
MTB-int	F	AL_TCDD	1	0.003205128	19.86503487
MTC	F	AL_TCDD	2	0.006410256	0.856660445
MTC-int	F	AL_TCDD	2	0.006410256	6.725741059
MTD	F	AL_TCDD	16	0.051282051	3.664108871
MTD-int	F	AL_TCDD	1	0.003205128	4.669652148
MTE-int	F	AL_TCDD	1	0.003205128	2.385047206
MTE2b	F	AL_TCDD	1	0.003205128	0.821576951
MTEa	F	AL_TCDD	2	0.006410256	1.177556614
MTEa-int	F	AL_TCDD	2	0.006410256	17.10677617
ORR1A4	F	AL_TCDD	2	0.006410256	3.02583265
ORR1B1	F	AL_TCDD	2	0.006410256	1.364790356
ORR1B2	F	AL_TCDD	2	0.006410256	2.770501172
ORR1C1	F	AL_TCDD	1	0.003205128	1.588788773
ORR1D1	F	AL_TCDD	2	0.006410256	1.094796823
ORR1D2	F	AL_TCDD	5	0.016025641	3.922411696
ORR1E	F	AL_TCDD	2	0.006410256	1.042178101
ORR1F	F	AL_TCDD	3	0.009615385	1.547401118
PB1	F	AL_TCDD	1	0.003205128	1.003631318
PB1D10	F	AL_TCDD	3	0.009615385	0.537192352
PB1D11	F	AL_TCDD	1	0.003205128	0.622397888
PB1D7	F	AL_TCDD	1	0.003205128	0.475929897
RCHARR1	F	AL_TCDD	1	0.003205128	1.721299945
RLTR11D	F	AL_TCDD	1	0.003205128	22.29822927
RLTR12C	F	AL_TCDD	1	0.003205128	35.76871381
RLTR12E	F	AL_TCDD	1	0.003205128	18.76481755
RLTR13D3A1	F	AL_TCDD	1	0.003205128	18.17754309
RLTR14	F	AL_TCDD	1	0.003205128	4.9581835
RLTR19-int	F	AL_TCDD	1	0.003205128	4.779440208
RLTR20A2B_MM	F	AL_TCDD	1	0.003205128	26.63129129
RLTR20A3_MM	F	AL_TCDD	1	0.003205128	13.20035867
RLTR20A4	F	AL_TCDD	1	0.003205128	1.015412205
RLTR20C2_MM	F	AL_TCDD	2	0.006410256	6.431390145
RLTR26D_MM	F	AL_TCDD	1	0.003205128	45.17456078
RLTR30	F	AL_TCDD	1	0.003205128	29.24971561
RLTR44C	F	AL_TCDD	1	0.003205128	58.92334015
RLTR48A	F	AL_TCDD	1	0.003205128	18.45254374
RLTR9E	F	AL_TCDD	2	0.006410256	17.9501566
RMER10B	F	AL_TCDD	2	0.006410256	7.813665221
RMER13B	F	AL_TCDD	1	0.003205128	5.554249276
RMER15	F	AL_TCDD	4	0.012820513	2.616147013
RMER16A2	F	AL_TCDD	1	0.003205128	42.94764581
RMER19A	F	AL_TCDD	1	0.003205128	5.506605603
RMER19B	F	AL_TCDD	4	0.012820513	8.228795015
RMER2	F	AL_TCDD	1	0.003205128	4.972332413
RMER20C_Mm	F	AL_TCDD	1	0.003205128	7.455459297
RMER21A	F	AL_TCDD	1	0.003205128	16.84686659
RMER30	F	AL_TCDD	1	0.003205128	3.308145216
RMER4A	F	AL_TCDD	1	0.003205128	3.487884304
RMER5	F	AL_TCDD	1	0.003205128	1.590653549
RMER6D	F	AL_TCDD	1	0.003205128	4.89058998
RSINE1	F	AL_TCDD	20	0.064102564	2.018356706
Tigger15a	F	AL_TCDD	1	0.003205128	17.03509973
Tigger18a	F	AL_TCDD	1	0.003205128	49.78420984
Tigger19a	F	AL_TCDD	1	0.003205128	15.36162646
Tigger7	F	AL_TCDD	1	0.003205128	2.3325935
Zaphod2	F	AL_TCDD	1	0.003205128	68.14039894
AmnSINE1	M	AL_TCDD	1	0.001579779	4.359576679
B1_Mur1	M	AL_TCDD	5	0.007898894	0.748618564
B1_Mur2	M	AL_TCDD	2	0.003159558	0.356712626
B1_Mur3	M	AL_TCDD	6	0.009478673	1.386338347
B1_Mur4	M	AL_TCDD	2	0.003159558	0.278043485
B1_Mus1	M	AL_TCDD	8	0.012638231	0.479567345
B1_Mus2	M	AL_TCDD	3	0.004739336	0.240782451
B1F	M	AL_TCDD	3	0.004739336	0.380521314
B1F1	M	AL_TCDD	3	0.004739336	0.873393158
B1F2	M	AL_TCDD	4	0.006319115	1.381638895
B2_Mm1a	M	AL_TCDD	1	0.001579779	0.307653459
B2_Mm2	M	AL_TCDD	12	0.018957346	0.757884576
B3	M	AL_TCDD	28	0.044233807	1.078912798
B3A	M	AL_TCDD	19	0.030015798	1.174407976
B4	M	AL_TCDD	13	0.020537125	1.172886681
B4A	M	AL_TCDD	28	0.044233807	1.516231082
BGLII_Mur	M	AL_TCDD	1	0.001579779	9.452604151
BLACKJACK	M	AL_TCDD	1	0.001579779	8.201713834
Charlie4a	M	AL_TCDD	1	0.001579779	5.227701078
CR1_Mam	M	AL_TCDD	1	0.001579779	22.4322994
ERV3-16A3_I-int	M	AL_TCDD	1	0.001579779	6.388795154
ERVB4_1B-I_MM-int	M	AL_TCDD	1	0.001579779	4.378627997
ERVB7_1-LTR_MM	M	AL_TCDD	1	0.001579779	7.412893021
ERVL-B4-int	M	AL_TCDD	2	0.003159558	8.461444391
HAL1	M	AL_TCDD	2	0.003159558	3.320550257
HAL1ME	M	AL_TCDD	2	0.003159558	13.19836716
IAP1-MM_LTR	M	AL_TCDD	1	0.001579779	13.82035917
ID	M	AL_TCDD	3	0.004739336	2.143264257
ID_B1	M	AL_TCDD	21	0.033175355	1.079678626
ID2	M	AL_TCDD	1	0.001579779	1.015516257
ID4	M	AL_TCDD	1	0.001579779	0.241488501
ID4_	M	AL_TCDD	1	0.001579779	0.218533487
L1_Mur1	M	AL_TCDD	2	0.003159558	1.512036278
L1_Mur2	M	AL_TCDD	1	0.001579779	0.279140839
L1_Mur3	M	AL_TCDD	1	0.001579779	0.214181347
L1_Mus3	M	AL_TCDD	8	0.012638231	0.990625127
L1_Mus4	M	AL_TCDD	1	0.001579779	0.505580375
L1_Rod	M	AL_TCDD	1	0.001579779	0.524366004
L1M2	M	AL_TCDD	2	0.003159558	0.63513351
L1M3	M	AL_TCDD	1	0.001579779	0.830022952
L1M4	M	AL_TCDD	1	0.001579779	0.421588797
L1M4a1	M	AL_TCDD	1	0.001579779	9.573019491
L1M5	M	AL_TCDD	1	0.001579779	0.35430553
L1M7	M	AL_TCDD	1	0.001579779	28.22467718
L1MA4A	M	AL_TCDD	1	0.001579779	2.182161975
L1MA6	M	AL_TCDD	1	0.001579779	0.841289706
L1MA7	M	AL_TCDD	1	0.001579779	1.820119964
L1MA9	M	AL_TCDD	1	0.001579779	1.284859209
L1MB1	M	AL_TCDD	1	0.001579779	2.324770394
L1MB3	M	AL_TCDD	3	0.004739336	3.274431503
L1MB4	M	AL_TCDD	1	0.001579779	2.160207057
L1MB7	M	AL_TCDD	1	0.001579779	0.842350601
L1MC1	M	AL_TCDD	2	0.003159558	2.10168021
L1MC4	M	AL_TCDD	1	0.001579779	1.049372707
L1MC4a	M	AL_TCDD	1	0.001579779	1.918269381
L1MC5a	M	AL_TCDD	1	0.001579779	2.268624996
L1Md_A	M	AL_TCDD	1	0.001579779	0.356215929
L1Md_F2	M	AL_TCDD	5	0.007898894	0.462493172
L1Md_F3	M	AL_TCDD	1	0.001579779	0.37162986
L1Md_T	M	AL_TCDD	1	0.001579779	0.253002956
L1MD1	M	AL_TCDD	2	0.003159558	5.196072809
L1MD3	M	AL_TCDD	1	0.001579779	2.366872535
L1MDa	M	AL_TCDD	2	0.003159558	3.408081769
L1ME3A	M	AL_TCDD	1	0.001579779	2.831774018
L1ME3B	M	AL_TCDD	1	0.001579779	8.01580832
L1ME4b	M	AL_TCDD	1	0.001579779	3.202906894
L1ME4c	M	AL_TCDD	1	0.001579779	6.029946078
L1MEc	M	AL_TCDD	1	0.001579779	1.097454589
L1VL2	M	AL_TCDD	2	0.003159558	2.556604823
L1VL4	M	AL_TCDD	1	0.001579779	0.985227178
L2	M	AL_TCDD	7	0.011058452	2.308194037
L2a	M	AL_TCDD	7	0.011058452	1.678284893
L2b	M	AL_TCDD	5	0.007898894	2.117148979
L2c	M	AL_TCDD	2	0.003159558	0.946004129
L3	M	AL_TCDD	2	0.003159558	1.196389302
LFSINE_Vert	M	AL_TCDD	1	0.001579779	4.759981188
LTR106_Mam	M	AL_TCDD	1	0.001579779	35.78485857
LTR16E1	M	AL_TCDD	1	0.001579779	11.40769685
LTR33	M	AL_TCDD	1	0.001579779	4.005234004
LTR33B	M	AL_TCDD	1	0.001579779	21.94108117
LTR40b	M	AL_TCDD	1	0.001579779	10.3119318
LTR50	M	AL_TCDD	1	0.001579779	10.5286449
LTR53	M	AL_TCDD	2	0.003159558	51.60391622
LTR82A	M	AL_TCDD	1	0.001579779	17.17673211
Lx	M	AL_TCDD	4	0.006319115	0.953808701
Lx2	M	AL_TCDD	4	0.006319115	1.268725597
Lx2A1	M	AL_TCDD	1	0.001579779	2.134134271
Lx2B	M	AL_TCDD	1	0.001579779	0.946004129
Lx3_Mus	M	AL_TCDD	1	0.001579779	0.466071497
Lx3A	M	AL_TCDD	2	0.003159558	1.278166523
Lx4A	M	AL_TCDD	1	0.001579779	0.550032593
Lx5	M	AL_TCDD	3	0.004739336	1.074185153
Lx5b	M	AL_TCDD	3	0.004739336	2.189845644
Lx5c	M	AL_TCDD	9	0.014218009	3.211461667
Lx6	M	AL_TCDD	1	0.001579779	0.32466686
Lx7	M	AL_TCDD	5	0.007898894	0.731315992
Lx8	M	AL_TCDD	12	0.018957346	1.428503324
Lx8b	M	AL_TCDD	5	0.007898894	1.220830201
Lx9	M	AL_TCDD	5	0.007898894	0.603285056
MamGypLTR3	M	AL_TCDD	1	0.001579779	56.71562491
MER103C	M	AL_TCDD	1	0.001579779	5.490279671
MER124	M	AL_TCDD	1	0.001579779	23.57590682
MER21B	M	AL_TCDD	1	0.001579779	3.582751037
MER21C	M	AL_TCDD	1	0.001579779	2.576877943
MER44D	M	AL_TCDD	1	0.001579779	6.382012994
MER58A	M	AL_TCDD	2	0.003159558	3.166634838
MER5A	M	AL_TCDD	3	0.004739336	1.945584544
MER63B	M	AL_TCDD	2	0.003159558	16.63030772
MER81	M	AL_TCDD	1	0.001579779	11.36456756
MER94	M	AL_TCDD	1	0.001579779	12.47273079
MERV1_I-int	M	AL_TCDD	1	0.001579779	4.224775994
MERVL_2A-int	M	AL_TCDD	2	0.003159558	2.900775025
MIR	M	AL_TCDD	9	0.014218009	1.342864741
MIR3	M	AL_TCDD	5	0.007898894	1.798556884
MIRb	M	AL_TCDD	10	0.015797788	1.380290722
MIRc	M	AL_TCDD	3	0.004739336	0.750013254
MLT-int	M	AL_TCDD	1	0.001579779	7.031410807
MLT1A	M	AL_TCDD	1	0.001579779	1.192591994
MLT1A0	M	AL_TCDD	1	0.001579779	0.56513031
MLT1B	M	AL_TCDD	4	0.006319115	2.511742737
MLT1C	M	AL_TCDD	2	0.003159558	1.523724811
MLT1D	M	AL_TCDD	1	0.001579779	0.702565881
MLT1E1	M	AL_TCDD	1	0.001579779	10.27667733
MLT1E2-int	M	AL_TCDD	1	0.001579779	171.7673211
MLT1G	M	AL_TCDD	1	0.001579779	6.520451453
MLT1H	M	AL_TCDD	1	0.001579779	2.55063905
MLT1H2	M	AL_TCDD	1	0.001579779	5.736504046
MLT1I	M	AL_TCDD	2	0.003159558	6.613703234
MLT1J-int	M	AL_TCDD	1	0.001579779	11.71901801
MLT1K	M	AL_TCDD	2	0.003159558	4.24716089
MLT1N2	M	AL_TCDD	1	0.001579779	8.443618315
MLT2B3	M	AL_TCDD	1	0.001579779	3.96560438
MLT2B4	M	AL_TCDD	1	0.001579779	3.147568712
MLT2C1	M	AL_TCDD	1	0.001579779	6.732201837
MLT2C2	M	AL_TCDD	1	0.001579779	9.136559635
MLTR11A	M	AL_TCDD	2	0.003159558	5.525603162
MLTR11B	M	AL_TCDD	3	0.004739336	5.882442505
MLTR14	M	AL_TCDD	3	0.004739336	2.535934859
MLTR31E_MM	M	AL_TCDD	1	0.001579779	36.21600145
MLTR73	M	AL_TCDD	1	0.001579779	6.128293823
MMERVK10C-int	M	AL_TCDD	2	0.003159558	3.449142995
MMERVK9E_I-int	M	AL_TCDD	1	0.001579779	3.63913816
MRLTR33	M	AL_TCDD	1	0.001579779	9.067656471
MTC	M	AL_TCDD	6	0.009478673	1.266720657
MTC-int	M	AL_TCDD	3	0.004739336	4.972585807
MTD	M	AL_TCDD	26	0.04107425	2.934760186
MTE-int	M	AL_TCDD	2	0.003159558	2.351136582
MTE2a	M	AL_TCDD	2	0.003159558	0.768533875
MTE2b-int	M	AL_TCDD	2	0.003159558	15.77915024
MTEa	M	AL_TCDD	2	0.003159558	0.580407052
MTEa-int	M	AL_TCDD	1	0.001579779	4.215887966
MTEb	M	AL_TCDD	2	0.003159558	1.074025233
MurERV4-int	M	AL_TCDD	2	0.003159558	7.221448937
MuRRS4-int	M	AL_TCDD	1	0.001579779	2.117596421
MYSERV-int	M	AL_TCDD	1	0.001579779	3.9267513
ORR1A1	M	AL_TCDD	1	0.001579779	1.317522735
ORR1A2	M	AL_TCDD	4	0.006319115	1.56141971
ORR1A2-int	M	AL_TCDD	1	0.001579779	2.688665581
ORR1A4	M	AL_TCDD	2	0.003159558	1.491405666
ORR1A4-int	M	AL_TCDD	1	0.001579779	4.328190238
ORR1B1	M	AL_TCDD	3	0.004739336	1.009039315
ORR1B2	M	AL_TCDD	2	0.003159558	1.36555508
ORR1C2	M	AL_TCDD	1	0.001579779	0.468651094
ORR1D1	M	AL_TCDD	4	0.006319115	1.079230992
ORR1D2	M	AL_TCDD	2	0.003159558	0.773328562
ORR1D2-int	M	AL_TCDD	1	0.001579779	4.343826763
ORR1E	M	AL_TCDD	2	0.003159558	0.513680202
ORR1F	M	AL_TCDD	4	0.006319115	1.016933436
ORR1G	M	AL_TCDD	2	0.003159558	2.497136548
PB1	M	AL_TCDD	2	0.003159558	0.989361679
PB1D10	M	AL_TCDD	6	0.009478673	0.529554546
PB1D7	M	AL_TCDD	3	0.004739336	0.703744682
PB1D9	M	AL_TCDD	3	0.004739336	0.587784145
RCHARR1	M	AL_TCDD	4	0.006319115	3.393652972
RLTR11A2	M	AL_TCDD	1	0.001579779	2.157880919
RLTR11D	M	AL_TCDD	2	0.003159558	21.98119283
RLTR12B	M	AL_TCDD	3	0.004739336	19.35146858
RLTR13C2	M	AL_TCDD	2	0.003159558	13.7886611
RLTR13D2	M	AL_TCDD	2	0.003159558	44.04290286
RLTR13D3A	M	AL_TCDD	1	0.001579779	36.43549236
RLTR13D3A1	M	AL_TCDD	1	0.001579779	8.959547303
RLTR13D5	M	AL_TCDD	1	0.001579779	7.727321645
RLTR13E	M	AL_TCDD	3	0.004739336	28.76486239
RLTR14	M	AL_TCDD	2	0.003159558	4.887688
RLTR14_RN	M	AL_TCDD	1	0.001579779	5.026635652
RLTR16	M	AL_TCDD	1	0.001579779	4.272818934
RLTR19	M	AL_TCDD	1	0.001579779	5.859509006
RLTR19-int	M	AL_TCDD	1	0.001579779	2.355743041
RLTR19B	M	AL_TCDD	1	0.001579779	25.47396712
RLTR20A3_MM	M	AL_TCDD	1	0.001579779	6.506337922
RLTR20A4	M	AL_TCDD	1	0.001579779	0.500487532
RLTR20C2_MM	M	AL_TCDD	1	0.001579779	1.584987145
RLTR24	M	AL_TCDD	1	0.001579779	4.674849331
RLTR25A	M	AL_TCDD	2	0.003159558	6.392191643
RLTR25B	M	AL_TCDD	2	0.003159558	3.098894969
RLTR28	M	AL_TCDD	2	0.003159558	5.984924082
RLTR30B_MM	M	AL_TCDD	1	0.001579779	20.31032514
RLTR30E_MM	M	AL_TCDD	3	0.004739336	54.65323855
RLTR31D_MM	M	AL_TCDD	1	0.001579779	0.709028923
RLTR4_Mm	M	AL_TCDD	1	0.001579779	24.04742496
RLTR41	M	AL_TCDD	2	0.003159558	10.42819816
RLTR48A	M	AL_TCDD	4	0.006319115	36.38037059
RLTR48C	M	AL_TCDD	1	0.001579779	37.5741015
RLTR53_Mm	M	AL_TCDD	2	0.003159558	23.71540923
RLTR9E	M	AL_TCDD	1	0.001579779	4.423735276
RMER10A	M	AL_TCDD	3	0.004739336	3.860352894
RMER10B	M	AL_TCDD	2	0.003159558	3.851285227
RMER12	M	AL_TCDD	1	0.001579779	1.705491132
RMER12C	M	AL_TCDD	1	0.001579779	1.161262554
RMER13A	M	AL_TCDD	1	0.001579779	5.77507804
RMER13A2	M	AL_TCDD	1	0.001579779	3.883628062
RMER13B	M	AL_TCDD	1	0.001579779	2.737639454
RMER15	M	AL_TCDD	7	0.011058452	2.256581784
RMER15-int	M	AL_TCDD	1	0.001579779	1.858953692
RMER16A2	M	AL_TCDD	1	0.001579779	21.16850789
RMER16B	M	AL_TCDD	1	0.001579779	66.06435429
RMER17A	M	AL_TCDD	2	0.003159558	6.217017828
RMER17A2	M	AL_TCDD	1	0.001579779	2.206185776
RMER17B	M	AL_TCDD	2	0.003159558	3.976095397
RMER17C	M	AL_TCDD	1	0.001579779	0.884486721
RMER19A	M	AL_TCDD	1	0.001579779	2.714156316
RMER19B	M	AL_TCDD	6	0.009478673	6.083848447
RMER19C	M	AL_TCDD	1	0.001579779	2.140212261
RMER20A	M	AL_TCDD	1	0.001579779	3.769188865
RMER4A	M	AL_TCDD	1	0.001579779	1.719146766
RMER5	M	AL_TCDD	1	0.001579779	0.784018811
RMER6A	M	AL_TCDD	2	0.003159558	2.85124792
RMER6C	M	AL_TCDD	1	0.001579779	1.213780787
RSINE1	M	AL_TCDD	30	0.047393365	1.492244768
Tigger13a	M	AL_TCDD	1	0.001579779	9.108873091
Tigger17	M	AL_TCDD	1	0.001579779	18.67036099
Tigger17a	M	AL_TCDD	1	0.001579779	6.464361549
Tigger7	M	AL_TCDD	1	0.001579779	1.149714332
URR1B	M	AL_TCDD	2	0.003159558	0.686637684
AmnSINE1	F	BA_BPA10mg	1	0.000965251	2.663718183
AmnSINE2	F	BA_BPA10mg	1	0.000965251	9.025226964
Arthur1	F	BA_BPA10mg	1	0.000965251	3.862531414
B1_Mm	F	BA_BPA10mg	4	0.003861004	0.325370244
B1_Mur1	F	BA_BPA10mg	6	0.005791506	0.5488906
B1_Mur2	F	BA_BPA10mg	7	0.006756757	0.762834771
B1_Mur3	F	BA_BPA10mg	5	0.004826255	0.705881735
B1_Mur4	F	BA_BPA10mg	8	0.007722008	0.679542572
B1_Mus1	F	BA_BPA10mg	14	0.013513514	0.512780624
B1_Mus2	F	BA_BPA10mg	4	0.003861004	0.196158676
B1F	F	BA_BPA10mg	5	0.004826255	0.387499987
B1F1	F	BA_BPA10mg	4	0.003861004	0.711528789
B1F2	F	BA_BPA10mg	7	0.006756757	1.477326723
B2_Mm2	F	BA_BPA10mg	12	0.011583012	0.463070402
B3	F	BA_BPA10mg	32	0.030888031	0.753394154
B3A	F	BA_BPA10mg	20	0.019305019	0.755334534
B4	F	BA_BPA10mg	18	0.017374517	0.992268403
B4A	F	BA_BPA10mg	36	0.034749035	1.191115344
BGLII_Mur	F	BA_BPA10mg	1	0.000965251	5.775577633
Charlie1a	F	BA_BPA10mg	2	0.001930502	2.636947146
Charlie25	F	BA_BPA10mg	1	0.000965251	11.92619277
Charlie4a	F	BA_BPA10mg	1	0.000965251	3.194145543
Charlie7	F	BA_BPA10mg	1	0.000965251	4.25639325
Cheshire	F	BA_BPA10mg	2	0.001930502	6.438680762
CR1_Mam	F	BA_BPA10mg	1	0.000965251	13.70622155
ERV3-16A3_I-int	F	BA_BPA10mg	1	0.000965251	3.903578506
ERVB3_1-I_MM-int	F	BA_BPA10mg	1	0.000965251	27.41244309
ERVB4_1B-I_MM-int	F	BA_BPA10mg	1	0.000965251	2.675358612
ERVB4_2-I_MM-int	F	BA_BPA10mg	2	0.001930502	23.24852769
ERVB7_2B-LTR_MM	F	BA_BPA10mg	1	0.000965251	4.96387483
ERVB7_4-LTR_MM	F	BA_BPA10mg	1	0.000965251	19.85549932
Eulor5A	F	BA_BPA10mg	1	0.000965251	44.25623343
HAL1	F	BA_BPA10mg	2	0.001930502	2.028869028
HAL1M8	F	BA_BPA10mg	1	0.000965251	4.990852411
IAPEy-int	F	BA_BPA10mg	1	0.000965251	4.776680591
IAPEY3-int	F	BA_BPA10mg	2	0.001930502	3.030748659
IAPEz-int	F	BA_BPA10mg	2	0.001930502	0.968305621
IAPLTR1_Mm	F	BA_BPA10mg	1	0.000965251	2.389894193
IAPLTR2_Mm	F	BA_BPA10mg	1	0.000965251	2.543813971
IAPLTR3-int	F	BA_BPA10mg	2	0.001930502	3.964670669
ID_B1	F	BA_BPA10mg	42	0.040540541	1.319375618
ID4	F	BA_BPA10mg	4	0.003861004	0.590201627
ID4_	F	BA_BPA10mg	4	0.003861004	0.534099218
Kanga1	F	BA_BPA10mg	1	0.000965251	10.67810283
L1_Mm	F	BA_BPA10mg	1	0.000965251	0.67560555
L1_Mur1	F	BA_BPA10mg	1	0.000965251	0.461930002
L1_Mur2	F	BA_BPA10mg	1	0.000965251	0.17055613
L1_Mur3	F	BA_BPA10mg	8	0.007722008	1.046925042
L1_Mus1	F	BA_BPA10mg	4	0.003861004	0.538207674
L1_Mus3	F	BA_BPA10mg	5	0.004826255	0.378297361
L1_Mus4	F	BA_BPA10mg	2	0.001930502	0.617823122
L1_Rod	F	BA_BPA10mg	1	0.000965251	0.320389653
L1M2	F	BA_BPA10mg	2	0.001930502	0.388069027
L1M3	F	BA_BPA10mg	1	0.000965251	0.507147228
L1M4	F	BA_BPA10mg	5	0.004826255	1.287961913
L1M4a2	F	BA_BPA10mg	1	0.000965251	4.758118361
L1M5	F	BA_BPA10mg	3	0.002895753	0.649446141
L1M6	F	BA_BPA10mg	1	0.000965251	11.06405836
L1MA5	F	BA_BPA10mg	1	0.000965251	0.724367457
L1MB2	F	BA_BPA10mg	3	0.002895753	3.679399707
L1MB3	F	BA_BPA10mg	1	0.000965251	0.666896764
L1MB4	F	BA_BPA10mg	3	0.002895753	3.959684558
L1MB7	F	BA_BPA10mg	3	0.002895753	1.544038409
L1MB8	F	BA_BPA10mg	1	0.000965251	0.595439678
L1MC	F	BA_BPA10mg	1	0.000965251	0.660066015
L1MC1	F	BA_BPA10mg	1	0.000965251	0.642067361
